wavelength,species,dl,sensitivity,photoreceptor
684,sole,dark,0.001147405,mw2
685,sole,dark,0.001062267,mw2
686,sole,dark,0.000983552,mw2
687,sole,dark,0.000910771,mw2
688,sole,dark,0.000843475,mw2
689,sole,dark,0.000781246,mw2
690,sole,dark,0.000723699,mw2
691,sole,dark,0.000670478,mw2
692,sole,dark,0.000621254,mw2
693,sole,dark,0.000575722,mw2
694,sole,dark,0.000533602,mw2
695,sole,dark,0.000494635,mw2
696,sole,dark,0.00045858,mw2
697,sole,dark,0.000425217,mw2
698,sole,dark,0.000394341,mw2
699,sole,dark,0.000365763,mw2
700,sole,dark,0.000339309,mw2
300,sole,dark,0.105441018,lw
301,sole,dark,0.108384362,lw
302,sole,dark,0.111362453,lw
303,sole,dark,0.11437368,lw
304,sole,dark,0.117416345,lw
305,sole,dark,0.120488665,lw
306,sole,dark,0.123588772,lw
307,sole,dark,0.126714713,lw
308,sole,dark,0.129864454,lw
309,sole,dark,0.13303588,lw
310,sole,dark,0.136226795,lw
311,sole,dark,0.139434928,lw
312,sole,dark,0.142657931,lw
313,sole,dark,0.145893383,lw
314,sole,dark,0.149138793,lw
315,sole,dark,0.152391603,lw
316,sole,dark,0.155649189,lw
317,sole,dark,0.158908868,lw
318,sole,dark,0.162167895,lw
319,sole,dark,0.165423474,lw
320,sole,dark,0.168672757,lw
321,sole,dark,0.171912849,lw
322,sole,dark,0.175140813,lw
323,sole,dark,0.178353674,lw
324,sole,dark,0.181548424,lw
325,sole,dark,0.184722024,lw
326,sole,dark,0.187871412,lw
327,sole,dark,0.190993508,lw
328,sole,dark,0.194085217,lw
329,sole,dark,0.197143435,lw
330,sole,dark,0.200165055,lw
331,sole,dark,0.203146972,lw
332,sole,dark,0.20608609,lw
333,sole,dark,0.208979323,lw
334,sole,dark,0.211823607,lw
335,sole,dark,0.214615902,lw
336,sole,dark,0.217353198,lw
337,sole,dark,0.220032522,lw
338,sole,dark,0.222650943,lw
339,sole,dark,0.225205578,lw
340,sole,dark,0.227693596,lw
341,sole,dark,0.230112229,lw
342,sole,dark,0.232458772,lw
343,sole,dark,0.234730591,lw
344,sole,dark,0.236925129,lw
345,sole,dark,0.239039911,lw
346,sole,dark,0.241072549,lw
347,sole,dark,0.243020749,lw
348,sole,dark,0.244882313,lw
349,sole,dark,0.246655147,lw
350,sole,dark,0.248337264,lw
351,sole,dark,0.249926789,lw
352,sole,dark,0.251421966,lw
353,sole,dark,0.252821156,lw
354,sole,dark,0.25412285,lw
355,sole,dark,0.255325664,lw
356,sole,dark,0.256428349,lw
357,sole,dark,0.25742979,lw
358,sole,dark,0.258329013,lw
359,sole,dark,0.259125186,lw
360,sole,dark,0.25981762,lw
361,sole,dark,0.260405775,lw
362,sole,dark,0.260889258,lw
363,sole,dark,0.26126783,lw
364,sole,dark,0.261541401,lw
365,sole,dark,0.261710038,lw
366,sole,dark,0.261773961,lw
367,sole,dark,0.261733545,lw
368,sole,dark,0.261589322,lw
369,sole,dark,0.261341979,lw
370,sole,dark,0.26099236,lw
371,sole,dark,0.260541462,lw
372,sole,dark,0.259990439,lw
373,sole,dark,0.259340598,lw
374,sole,dark,0.258593396,lw
375,sole,dark,0.257750443,lw
376,sole,dark,0.256813497,lw
377,sole,dark,0.255784463,lw
378,sole,dark,0.25466539,lw
379,sole,dark,0.253458468,lw
380,sole,dark,0.252166028,lw
381,sole,dark,0.250790536,lw
382,sole,dark,0.249334591,lw
383,sole,dark,0.24780092,lw
384,sole,dark,0.246192378,lw
385,sole,dark,0.244511941,lw
386,sole,dark,0.242762704,lw
387,sole,dark,0.240947873,lw
388,sole,dark,0.239070767,lw
389,sole,dark,0.23713481,lw
390,sole,dark,0.235143525,lw
391,sole,dark,0.233100532,lw
392,sole,dark,0.231009546,lw
393,sole,dark,0.228874364,lw
394,sole,dark,0.226698868,lw
395,sole,dark,0.224487017,lw
396,sole,dark,0.222242844,lw
397,sole,dark,0.219970446,lw
398,sole,dark,0.217673986,lw
399,sole,dark,0.215357685,lw
400,sole,dark,0.213025815,lw
401,sole,dark,0.210682698,lw
402,sole,dark,0.208332699,lw
403,sole,dark,0.20598022,lw
404,sole,dark,0.2036297,lw
405,sole,dark,0.201285606,lw
406,sole,dark,0.198952429,lw
407,sole,dark,0.196634682,lw
408,sole,dark,0.194336894,lw
409,sole,dark,0.192063603,lw
410,sole,dark,0.189819359,lw
411,sole,dark,0.187608713,lw
412,sole,dark,0.185436215,lw
413,sole,dark,0.183306412,lw
414,sole,dark,0.181223844,lw
415,sole,dark,0.179193037,lw
416,sole,dark,0.177218504,lw
417,sole,dark,0.175304739,lw
418,sole,dark,0.173456215,lw
419,sole,dark,0.171677378,lw
420,sole,dark,0.169972649,lw
421,sole,dark,0.168346416,lw
422,sole,dark,0.166803036,lw
423,sole,dark,0.165346828,lw
424,sole,dark,0.163982072,lw
425,sole,dark,0.162713008,lw
426,sole,dark,0.16154383,lw
427,sole,dark,0.160478688,lw
428,sole,dark,0.159521682,lw
429,sole,dark,0.15867686,lw
430,sole,dark,0.15794822,lw
431,sole,dark,0.157339702,lw
432,sole,dark,0.156855188,lw
433,sole,dark,0.156498501,lw
434,sole,dark,0.156273402,lw
435,sole,dark,0.156183588,lw
436,sole,dark,0.156232688,lw
437,sole,dark,0.156424262,lw
438,sole,dark,0.1567618,lw
439,sole,dark,0.157248716,lw
440,sole,dark,0.15788835,lw
441,sole,dark,0.158683962,lw
442,sole,dark,0.15963873,lw
443,sole,dark,0.160755746,lw
444,sole,dark,0.162038019,lw
445,sole,dark,0.163488463,lw
446,sole,dark,0.1651099,lw
447,sole,dark,0.166905055,lw
448,sole,dark,0.168876553,lw
449,sole,dark,0.171026915,lw
450,sole,dark,0.173358554,lw
451,sole,dark,0.17587377,lw
452,sole,dark,0.17857475,lw
453,sole,dark,0.181463558,lw
454,sole,dark,0.184542136,lw
455,sole,dark,0.187812297,lw
456,sole,dark,0.19127572,lw
457,sole,dark,0.194933948,lw
458,sole,dark,0.198788379,lw
459,sole,dark,0.202840264,lw
460,sole,dark,0.207090703,lw
461,sole,dark,0.211540636,lw
462,sole,dark,0.216190844,lw
463,sole,dark,0.221041935,lw
464,sole,dark,0.22609435,lw
465,sole,dark,0.231348348,lw
466,sole,dark,0.236804007,lw
467,sole,dark,0.242461216,lw
468,sole,dark,0.248319673,lw
469,sole,dark,0.254378877,lw
470,sole,dark,0.260638127,lw
471,sole,dark,0.267096514,lw
472,sole,dark,0.273752919,lw
473,sole,dark,0.280606009,lw
474,sole,dark,0.287654234,lw
475,sole,dark,0.294895821,lw
476,sole,dark,0.302328774,lw
477,sole,dark,0.309950869,lw
478,sole,dark,0.317759655,lw
479,sole,dark,0.325752447,lw
480,sole,dark,0.333926331,lw
481,sole,dark,0.342278158,lw
482,sole,dark,0.350804544,lw
483,sole,dark,0.359501874,lw
484,sole,dark,0.368366299,lw
485,sole,dark,0.377393736,lw
486,sole,dark,0.386579874,lw
487,sole,dark,0.395920173,lw
488,sole,dark,0.405409864,lw
489,sole,dark,0.41504396,lw
490,sole,dark,0.424817251,lw
491,sole,dark,0.434724313,lw
492,sole,dark,0.444759511,lw
493,sole,dark,0.454917006,lw
494,sole,dark,0.465190757,lw
495,sole,dark,0.475574529,lw
496,sole,dark,0.4860619,lw
497,sole,dark,0.496646264,lw
498,sole,dark,0.507320844,lw
499,sole,dark,0.518078692,lw
500,sole,dark,0.528912701,lw
501,sole,dark,0.539815612,lw
502,sole,dark,0.55078002,lw
503,sole,dark,0.561798383,lw
504,sole,dark,0.572863029,lw
505,sole,dark,0.583966165,lw
506,sole,dark,0.595099883,lw
507,sole,dark,0.60625617,lw
508,sole,dark,0.617426911,lw
509,sole,dark,0.628603901,lw
510,sole,dark,0.639778851,lw
511,sole,dark,0.650943392,lw
512,sole,dark,0.662089085,lw
513,sole,dark,0.673207423,lw
514,sole,dark,0.684289841,lw
515,sole,dark,0.69532772,lw
516,sole,dark,0.706312387,lw
517,sole,dark,0.71723513,lw
518,sole,dark,0.728087189,lw
519,sole,dark,0.738859771,lw
520,sole,dark,0.749544046,lw
521,sole,dark,0.760131153,lw
522,sole,dark,0.7706122,lw
523,sole,dark,0.780978267,lw
524,sole,dark,0.791220409,lw
525,sole,dark,0.801329653,lw
526,sole,dark,0.811297004,lw
527,sole,dark,0.821113441,lw
528,sole,dark,0.830769921,lw
529,sole,dark,0.840257376,lw
530,sole,dark,0.849566716,lw
531,sole,dark,0.858688826,lw
532,sole,dark,0.86761457,lw
533,sole,dark,0.87633479,lw
534,sole,dark,0.884840305,lw
535,sole,dark,0.893121914,lw
536,sole,dark,0.901170399,lw
537,sole,dark,0.908976522,lw
538,sole,dark,0.916531035,lw
539,sole,dark,0.923824676,lw
540,sole,dark,0.930848181,lw
541,sole,dark,0.937592283,lw
542,sole,dark,0.944047724,lw
543,sole,dark,0.950205261,lw
544,sole,dark,0.956055675,lw
545,sole,dark,0.96158978,lw
546,sole,dark,0.966798441,lw
547,sole,dark,0.971672583,lw
548,sole,dark,0.97620321,lw
549,sole,dark,0.98038142,lw
550,sole,dark,0.984198427,lw
551,sole,dark,0.987645583,lw
552,sole,dark,0.990714399,lw
553,sole,dark,0.993396571,lw
554,sole,dark,0.995684012,lw
555,sole,dark,0.997568874,lw
556,sole,dark,0.999043586,lw
557,sole,dark,1.000100883,lw
558,sole,dark,1.000733845,lw
559,sole,dark,1.000935928,lw
560,sole,dark,1.000701005,lw
561,sole,dark,1.000023407,lw
562,sole,dark,0.998897956,lw
563,sole,dark,0.997320014,lw
564,sole,dark,0.995285517,lw
565,sole,dark,0.99279102,lw
566,sole,dark,0.989833735,lw
567,sole,dark,0.986411571,lw
568,sole,dark,0.982523174,lw
569,sole,dark,0.978167965,lw
570,sole,dark,0.973346171,lw
571,sole,dark,0.968058859,lw
572,sole,dark,0.962307969,lw
573,sole,dark,0.956096336,lw
574,sole,dark,0.949427716,lw
575,sole,dark,0.942306799,lw
576,sole,dark,0.93473923,lw
577,sole,dark,0.926731612,lw
578,sole,dark,0.918291512,lw
579,sole,dark,0.909427457,lw
580,sole,dark,0.900148931,lw
581,sole,dark,0.890466353,lw
582,sole,dark,0.880391068,lw
583,sole,dark,0.869935311,lw
584,sole,dark,0.859112184,lw
585,sole,dark,0.847935611,lw
586,sole,dark,0.836420304,lw
587,sole,dark,0.824581705,lw
588,sole,dark,0.812435941,lw
589,sole,dark,0.799999762,lw
590,sole,dark,0.78729048,lw
591,sole,dark,0.774325905,lw
592,sole,dark,0.761124274,lw
593,sole,dark,0.747704185,lw
594,sole,dark,0.73408452,lw
595,sole,dark,0.720284374,lw
596,sole,dark,0.706322982,lw
597,sole,dark,0.692219644,lw
598,sole,dark,0.677993654,lw
599,sole,dark,0.663664229,lw
600,sole,dark,0.649250439,lw
601,sole,dark,0.634771144,lw
602,sole,dark,0.620244928,lw
603,sole,dark,0.605690043,lw
604,sole,dark,0.591124355,lw
605,sole,dark,0.576565288,lw
606,sole,dark,0.562029786,lw
607,sole,dark,0.547534266,lw
608,sole,dark,0.533094588,lw
609,sole,dark,0.51872602,lw
610,sole,dark,0.504443212,lw
611,sole,dark,0.490260183,lw
612,sole,dark,0.476190296,lw
613,sole,dark,0.462246252,lw
614,sole,dark,0.448440086,lw
615,sole,dark,0.43478316,lw
616,sole,dark,0.421286168,lw
617,sole,dark,0.40795914,lw
618,sole,dark,0.394811455,lw
619,sole,dark,0.381851845,lw
620,sole,dark,0.369088417,lw
621,sole,dark,0.356528665,lw
622,sole,dark,0.344179488,lw
623,sole,dark,0.332047211,lw
624,sole,dark,0.320137603,lw
625,sole,dark,0.308455901,lw
626,sole,dark,0.297006826,lw
627,sole,dark,0.285794608,lw
628,sole,dark,0.274823005,lw
629,sole,dark,0.264095319,lw
630,sole,dark,0.253614423,lw
631,sole,dark,0.243382769,lw
632,sole,dark,0.23340241,lw
633,sole,dark,0.223675014,lw
634,sole,dark,0.214201876,lw
635,sole,dark,0.20498393,lw
636,sole,dark,0.196021762,lw
637,sole,dark,0.187315617,lw
638,sole,dark,0.178865405,lw
639,sole,dark,0.170670712,lw
640,sole,dark,0.1627308,lw
641,sole,dark,0.155044619,lw
642,sole,dark,0.147610804,lw
643,sole,dark,0.140427682,lw
644,sole,dark,0.133493276,lw
645,sole,dark,0.126805308,lw
646,sole,dark,0.120361204,lw
647,sole,dark,0.114158095,lw
648,sole,dark,0.108192829,lw
649,sole,dark,0.102461972,lw
650,sole,dark,0.096961817,lw
651,sole,dark,0.091688395,lw
652,sole,dark,0.086637482,lw
653,sole,dark,0.081804615,lw
654,sole,dark,0.077185101,lw
655,sole,dark,0.072774035,lw
656,sole,dark,0.068566315,lw
657,sole,dark,0.064556659,lw
658,sole,dark,0.060739623,lw
659,sole,dark,0.057109624,lw
660,sole,dark,0.053660957,lw
661,sole,dark,0.050387816,lw
662,sole,dark,0.047284317,lw
663,sole,dark,0.044344521,lw
664,sole,dark,0.041562452,lw
665,sole,dark,0.03893212,lw
666,sole,dark,0.036447541,lw
667,sole,dark,0.034102761,lw
668,sole,dark,0.031891867,lw
669,sole,dark,0.029809014,lw
670,sole,dark,0.027848437,lw
671,sole,dark,0.026004467,lw
672,sole,dark,0.024271546,lw
673,sole,dark,0.022644242,lw
674,sole,dark,0.021117256,lw
675,sole,dark,0.019685436,lw
676,sole,dark,0.018343783,lw
677,sole,dark,0.017087459,lw
678,sole,dark,0.015911794,lw
679,sole,dark,0.014812286,lw
680,sole,dark,0.013784609,lw
681,sole,dark,0.012824613,lw
682,sole,dark,0.011928323,lw
683,sole,dark,0.011091939,lw
684,sole,dark,0.010311839,lw
685,sole,dark,0.009584571,lw
686,sole,dark,0.008906855,lw
687,sole,dark,0.008275574,lw
688,sole,dark,0.007687777,lw
689,sole,dark,0.00714067,lw
690,sole,dark,0.006631611,lw
691,sole,dark,0.006158107,lw
692,sole,dark,0.005717807,lw
693,sole,dark,0.005308498,lw
694,sole,dark,0.004928097,lw
695,sole,dark,0.004574648,lw
696,sole,dark,0.004246315,lw
697,sole,dark,0.003941374,lw
698,sole,dark,0.003658211,lw
699,sole,dark,0.003395317,lw
700,sole,dark,0.003151277,lw
300,sole,dark,0.127491924,rod
301,sole,dark,0.131156813,rod
302,sole,dark,0.134850399,rod
303,sole,dark,0.138569263,rod
304,sole,dark,0.142309852,rod
305,sole,dark,0.146068482,rod
306,sole,dark,0.149841344,rod
307,sole,dark,0.153624512,rod
308,sole,dark,0.157413946,rod
309,sole,dark,0.161205502,rod
310,sole,dark,0.164994937,rod
311,sole,dark,0.168777919,rod
312,sole,dark,0.172550033,rod
313,sole,dark,0.176306791,rod
314,sole,dark,0.180043643,rod
315,sole,dark,0.183755982,rod
316,sole,dark,0.187439159,rod
317,sole,dark,0.191088492,rod
318,sole,dark,0.194699275,rod
319,sole,dark,0.198266789,rod
320,sole,dark,0.201786318,rod
321,sole,dark,0.205253154,rod
322,sole,dark,0.208662614,rod
323,sole,dark,0.212010048,rod
324,sole,dark,0.215290854,rod
325,sole,dark,0.218500492,rod
326,sole,dark,0.221634489,rod
327,sole,dark,0.22468846,rod
328,sole,dark,0.227658114,rod
329,sole,dark,0.230539269,rod
330,sole,dark,0.233327865,rod
331,sole,dark,0.236019973,rod
332,sole,dark,0.238611811,rod
333,sole,dark,0.241099751,rod
334,sole,dark,0.243480334,rod
335,sole,dark,0.24575028,rod
336,sole,dark,0.247906498,rod
337,sole,dark,0.249946097,rod
338,sole,dark,0.251866398,rod
339,sole,dark,0.253664937,rod
340,sole,dark,0.255339483,rod
341,sole,dark,0.256888041,rod
342,sole,dark,0.25830886,rod
343,sole,dark,0.259600441,rod
344,sole,dark,0.260761548,rod
345,sole,dark,0.261791207,rod
346,sole,dark,0.262688717,rod
347,sole,dark,0.263453654,rod
348,sole,dark,0.264085872,rod
349,sole,dark,0.264585511,rod
350,sole,dark,0.264952997,rod
351,sole,dark,0.265189048,rod
352,sole,dark,0.265294668,rod
353,sole,dark,0.265271157,rod
354,sole,dark,0.265120103,rod
355,sole,dark,0.264843387,rod
356,sole,dark,0.264443178,rod
357,sole,dark,0.263921934,rod
358,sole,dark,0.263282396,rod
359,sole,dark,0.262527587,rod
360,sole,dark,0.261660808,rod
361,sole,dark,0.260685632,rod
362,sole,dark,0.259605897,rod
363,sole,dark,0.258425706,rod
364,sole,dark,0.257149414,rod
365,sole,dark,0.255781624,rod
366,sole,dark,0.25432718,rod
367,sole,dark,0.252791157,rod
368,sole,dark,0.251178855,rod
369,sole,dark,0.249495786,rod
370,sole,dark,0.247747671,rod
371,sole,dark,0.245940423,rod
372,sole,dark,0.244080142,rod
373,sole,dark,0.242173104,rod
374,sole,dark,0.240225747,rod
375,sole,dark,0.238244664,rod
376,sole,dark,0.236236593,rod
377,sole,dark,0.234208399,rod
378,sole,dark,0.232167072,rod
379,sole,dark,0.230119706,rod
380,sole,dark,0.228073495,rod
381,sole,dark,0.226035718,rod
382,sole,dark,0.224013729,rod
383,sole,dark,0.222014942,rod
384,sole,dark,0.220046825,rod
385,sole,dark,0.218116883,rod
386,sole,dark,0.216232652,rod
387,sole,dark,0.21440168,rod
388,sole,dark,0.212631526,rod
389,sole,dark,0.21092974,rod
390,sole,dark,0.209303857,rod
391,sole,dark,0.207761384,rod
392,sole,dark,0.206309791,rod
393,sole,dark,0.2049565,rod
394,sole,dark,0.203708872,rod
395,sole,dark,0.202574203,rod
396,sole,dark,0.201559707,rod
397,sole,dark,0.200672511,rod
398,sole,dark,0.199919644,rod
399,sole,dark,0.199308027,rod
400,sole,dark,0.198844465,rod
401,sole,dark,0.198535634,rod
402,sole,dark,0.198388078,rod
403,sole,dark,0.198408195,rod
404,sole,dark,0.198602231,rod
405,sole,dark,0.198976271,rod
406,sole,dark,0.199536228,rod
407,sole,dark,0.200287838,rod
408,sole,dark,0.201236648,rod
409,sole,dark,0.202388011,rod
410,sole,dark,0.203747075,rod
411,sole,dark,0.205318778,rod
412,sole,dark,0.207107835,rod
413,sole,dark,0.209118735,rod
414,sole,dark,0.211355728,rod
415,sole,dark,0.213822822,rod
416,sole,dark,0.216523769,rod
417,sole,dark,0.219462065,rod
418,sole,dark,0.222640933,rod
419,sole,dark,0.226063322,rod
420,sole,dark,0.229731897,rod
421,sole,dark,0.233649031,rod
422,sole,dark,0.237816797,rod
423,sole,dark,0.242236964,rod
424,sole,dark,0.246910985,rod
425,sole,dark,0.251839993,rod
426,sole,dark,0.257024794,rod
427,sole,dark,0.262465861,rod
428,sole,dark,0.268163328,rod
429,sole,dark,0.27411698,rod
430,sole,dark,0.280326256,rod
431,sole,dark,0.286790236,rod
432,sole,dark,0.293507641,rod
433,sole,dark,0.300476829,rod
434,sole,dark,0.30769579,rod
435,sole,dark,0.315162143,rod
436,sole,dark,0.322873138,rod
437,sole,dark,0.330825649,rod
438,sole,dark,0.339016178,rod
439,sole,dark,0.347440852,rod
440,sole,dark,0.356095426,rod
441,sole,dark,0.364975283,rod
442,sole,dark,0.374075439,rod
443,sole,dark,0.383390543,rod
444,sole,dark,0.392914886,rod
445,sole,dark,0.402642401,rod
446,sole,dark,0.412566672,rod
447,sole,dark,0.42268094,rod
448,sole,dark,0.43297811,rod
449,sole,dark,0.443450763,rod
450,sole,dark,0.454091158,rod
451,sole,dark,0.46489125,rod
452,sole,dark,0.475842695,rod
453,sole,dark,0.486936861,rod
454,sole,dark,0.498164845,rod
455,sole,dark,0.50951748,rod
456,sole,dark,0.520985347,rod
457,sole,dark,0.532558794,rod
458,sole,dark,0.544227942,rod
459,sole,dark,0.555982703,rod
460,sole,dark,0.567812791,rod
461,sole,dark,0.579707737,rod
462,sole,dark,0.591656901,rod
463,sole,dark,0.603649483,rod
464,sole,dark,0.615674541,rod
465,sole,dark,0.627721,rod
466,sole,dark,0.639777663,rod
467,sole,dark,0.651833225,rod
468,sole,dark,0.663876281,rod
469,sole,dark,0.67589534,rod
470,sole,dark,0.68787883,rod
471,sole,dark,0.699815111,rod
472,sole,dark,0.711692479,rod
473,sole,dark,0.723499176,rod
474,sole,dark,0.735223396,rod
475,sole,dark,0.746853289,rod
476,sole,dark,0.758376966,rod
477,sole,dark,0.769782505,rod
478,sole,dark,0.781057953,rod
479,sole,dark,0.792191326,rod
480,sole,dark,0.803170614,rod
481,sole,dark,0.813983783,rod
482,sole,dark,0.824618771,rod
483,sole,dark,0.835063494,rod
484,sole,dark,0.845305843,rod
485,sole,dark,0.855333686,rod
486,sole,dark,0.865134866,rod
487,sole,dark,0.874697203,rod
488,sole,dark,0.884008495,rod
489,sole,dark,0.893056517,rod
490,sole,dark,0.901829027,rod
491,sole,dark,0.910313766,rod
492,sole,dark,0.918498464,rod
493,sole,dark,0.926370842,rod
494,sole,dark,0.933918626,rod
495,sole,dark,0.941129549,rod
496,sole,dark,0.947991364,rod
497,sole,dark,0.954491862,rod
498,sole,dark,0.96061888,rod
499,sole,dark,0.966360325,rod
500,sole,dark,0.971704192,rod
501,sole,dark,0.97663859,rod
502,sole,dark,0.981151769,rod
503,sole,dark,0.98523215,rod
504,sole,dark,0.988868357,rod
505,sole,dark,0.99204926,rod
506,sole,dark,0.994764006,rod
507,sole,dark,0.997002075,rod
508,sole,dark,0.998753316,rod
509,sole,dark,1.000008005,rod
510,sole,dark,1.000756895,rod
511,sole,dark,1.000991272,rod
512,sole,dark,1.000703017,rod
513,sole,dark,0.999884661,rod
514,sole,dark,0.998529451,rod
515,sole,dark,0.996631414,rod
516,sole,dark,0.994185416,rod
517,sole,dark,0.99118723,rod
518,sole,dark,0.987633597,rod
519,sole,dark,0.983522287,rod
520,sole,dark,0.978852158,rod
521,sole,dark,0.973623213,rod
522,sole,dark,0.967836648,rod
523,sole,dark,0.961494904,rod
524,sole,dark,0.954601703,rod
525,sole,dark,0.947162086,rod
526,sole,dark,0.939182441,rod
527,sole,dark,0.930670519,rod
528,sole,dark,0.921635447,rod
529,sole,dark,0.912087732,rod
530,sole,dark,0.902039251,rod
531,sole,dark,0.89150323,rod
532,sole,dark,0.880494223,rod
533,sole,dark,0.86902807,rod
534,sole,dark,0.857121849,rod
535,sole,dark,0.844793818,rod
536,sole,dark,0.832063348,rod
537,sole,dark,0.818950848,rod
538,sole,dark,0.805477678,rod
539,sole,dark,0.791666058,rod
540,sole,dark,0.777538969,rod
541,sole,dark,0.763120049,rod
542,sole,dark,0.748433487,rod
543,sole,dark,0.733503904,rod
544,sole,dark,0.71835625,rod
545,sole,dark,0.703015679,rod
546,sole,dark,0.687507445,rod
547,sole,dark,0.671856781,rod
548,sole,dark,0.656088796,rod
549,sole,dark,0.640228367,rod
550,sole,dark,0.624300041,rod
551,sole,dark,0.608327938,rod
552,sole,dark,0.592335664,rod
553,sole,dark,0.576346234,rod
554,sole,dark,0.560381996,rod
555,sole,dark,0.544464568,rod
556,sole,dark,0.528614783,rod
557,sole,dark,0.512852643,rod
558,sole,dark,0.497197277,rod
559,sole,dark,0.481666916,rod
560,sole,dark,0.466278869,rod
561,sole,dark,0.451049508,rod
562,sole,dark,0.435994263,rod
563,sole,dark,0.421127624,rod
564,sole,dark,0.406463143,rod
565,sole,dark,0.39201345,rod
566,sole,dark,0.377790267,rod
567,sole,dark,0.363804429,rod
568,sole,dark,0.350065913,rod
569,sole,dark,0.336583854,rod
570,sole,dark,0.323366585,rod
571,sole,dark,0.310421658,rod
572,sole,dark,0.297755877,rod
573,sole,dark,0.285375329,rod
574,sole,dark,0.273285408,rod
575,sole,dark,0.261490849,rod
576,sole,dark,0.249995748,rod
577,sole,dark,0.23880359,rod
578,sole,dark,0.227917267,rod
579,sole,dark,0.217339102,rod
580,sole,dark,0.207070861,rod
581,sole,dark,0.197113773,rod
582,sole,dark,0.187468535,rod
583,sole,dark,0.17813533,rod
584,sole,dark,0.16911383,rod
585,sole,dark,0.160403206,rod
586,sole,dark,0.152002131,rod
587,sole,dark,0.143908792,rod
588,sole,dark,0.136120888,rod
589,sole,dark,0.12863564,rod
590,sole,dark,0.121449798,rod
591,sole,dark,0.114559648,rod
592,sole,dark,0.107961022,rod
593,sole,dark,0.101649312,rod
594,sole,dark,0.095619482,rod
595,sole,dark,0.089866087,rod
596,sole,dark,0.084383292,rod
597,sole,dark,0.079164895,rod
598,sole,dark,0.074204353,rod
599,sole,dark,0.06949481,rod
600,sole,dark,0.065029125,rod
601,sole,dark,0.060799908,rod
602,sole,dark,0.056799554,rod
603,sole,dark,0.053020275,rod
604,sole,dark,0.04945414,rod
605,sole,dark,0.04609311,rod
606,sole,dark,0.042929077,rod
607,sole,dark,0.039953898,rod
608,sole,dark,0.03715943,rod
609,sole,dark,0.034537569,rod
610,sole,dark,0.032080276,rod
611,sole,dark,0.029779612,rod
612,sole,dark,0.027627762,rod
613,sole,dark,0.025617065,rod
614,sole,dark,0.023740036,rod
615,sole,dark,0.021989383,rod
616,sole,dark,0.02035803,rod
617,sole,dark,0.018839127,rod
618,sole,dark,0.017426064,rod
619,sole,dark,0.016112482,rod
620,sole,dark,0.014892278,rod
621,sole,dark,0.013759609,rod
622,sole,dark,0.0127089,rod
623,sole,dark,0.011734836,rod
624,sole,dark,0.010832367,rod
625,sole,dark,0.009996706,rod
626,sole,dark,0.009223318,rod
627,sole,dark,0.008507923,rod
628,sole,dark,0.007846481,rod
629,sole,dark,0.007235193,rod
630,sole,dark,0.006670487,rod
631,sole,dark,0.006149011,rod
632,sole,dark,0.005667626,rod
633,sole,dark,0.005223394,rod
634,sole,dark,0.00481357,rod
635,sole,dark,0.004435593,rod
636,sole,dark,0.004087074,rod
637,sole,dark,0.00376579,rod
638,sole,dark,0.003469673,rod
639,sole,dark,0.003196802,rod
640,sole,dark,0.002945391,rod
641,sole,dark,0.002713787,rod
642,sole,dark,0.002500454,rod
643,sole,dark,0.002303972,rod
644,sole,dark,0.002123025,rod
645,sole,dark,0.001956398,rod
646,sole,dark,0.001802964,rod
647,sole,dark,0.001661686,rod
648,sole,dark,0.001531604,rod
649,sole,dark,0.001411831,rod
650,sole,dark,0.001301552,rod
651,sole,dark,0.001200011,rod
652,sole,dark,0.001106515,rod
653,sole,dark,0.001020423,rod
654,sole,dark,0.000941146,rod
655,sole,dark,0.000868139,rod
656,sole,dark,0.000800903,rod
657,sole,dark,0.000738977,rod
658,sole,dark,0.000681937,rod
659,sole,dark,0.000629393,rod
660,sole,dark,0.000580986,rod
661,sole,dark,0.000536385,rod
662,sole,dark,0.000495287,rod
663,sole,dark,0.000457413,rod
664,sole,dark,0.000422504,rod
665,sole,dark,0.000390326,rod
666,sole,dark,0.000360661,rod
667,sole,dark,0.000333307,rod
668,sole,dark,0.000308083,rod
669,sole,dark,0.000284819,rod
670,sole,dark,0.000263358,rod
671,sole,dark,0.00024356,rod
672,sole,dark,0.000225291,rod
673,sole,dark,0.000208431,rod
674,sole,dark,0.000192868,rod
675,sole,dark,0.000178502,rod
676,sole,dark,0.000165237,rod
677,sole,dark,0.000152986,rod
678,sole,dark,0.000141671,rod
679,sole,dark,0.000131219,rod
680,sole,dark,0.00012156,rod
681,sole,dark,0.000112635,rod
682,sole,dark,0.000104385,rod
683,sole,dark,9.68E-05,rod
684,sole,dark,8.97E-05,rod
685,sole,dark,8.32E-05,rod
686,sole,dark,7.72E-05,rod
687,sole,dark,7.16E-05,rod
688,sole,dark,6.64E-05,rod
689,sole,dark,6.16E-05,rod
690,sole,dark,5.72E-05,rod
691,sole,dark,5.31E-05,rod
692,sole,dark,4.93E-05,rod
693,sole,dark,4.58E-05,rod
694,sole,dark,4.25E-05,rod
695,sole,dark,3.95E-05,rod
696,sole,dark,3.67E-05,rod
697,sole,dark,3.41E-05,rod
698,sole,dark,3.17E-05,rod
699,sole,dark,2.95E-05,rod
700,sole,dark,2.75E-05,rod
